y,x,street_count,highway,junction,ref,geometry
11.1166247,106.6418435,3,,,,POINT (106.6418435 11.1166247)
11.1166254,106.6420649,3,,,,POINT (106.6420649 11.1166254)
11.108004,106.6416508,3,,,,POINT (106.6416508 11.108004)
11.1120951,106.6416565,3,,,,POINT (106.6416565 11.1120951)
11.112095,106.641798,3,,,,POINT (106.641798 11.112095)
11.1120917,106.6420197,3,,,,POINT (106.6420197 11.1120917)
11.1080001,106.6420177,3,,,,POINT (106.6420177 11.1080001)
11.1207956,106.6417432,3,,,,POINT (106.6417432 11.1207956)
11.1207917,106.6421065,3,,,,POINT (106.6421065 11.1207917)
11.1428355,106.4695195,3,,,,POINT (106.4695195 11.1428355)
11.1364674,106.4575178,1,,,,POINT (106.4575178 11.1364674)
11.1849555,106.723496,3,,,,POINT (106.723496 11.1849555)
11.1613709,106.5939196,3,,,,POINT (106.5939196 11.1613709)
11.1259889,106.7043628,4,,,,POINT (106.7043628 11.1259889)
11.1261161,106.7103098,3,,,,POINT (106.7103098 11.1261161)
11.1391924,106.7012698,4,,,,POINT (106.7012698 11.1391924)
11.1392346,106.6893012,4,,,,POINT (106.6893012 11.1392346)
11.1140655,106.7015843,3,,,,POINT (106.7015843 11.1140655)
11.1140439,106.7043144,1,,,,POINT (106.7043144 11.1140439)
11.1392025,106.7014611,4,,,,POINT (106.7014611 11.1392025)
11.1585478,106.7013269,3,,,,POINT (106.7013269 11.1585478)
11.1585434,106.7015448,3,,,,POINT (106.7015448 11.1585434)
11.1587361,106.7016394,3,,,,POINT (106.7016394 11.1587361)
11.1587441,106.7012404,3,,,,POINT (106.7012404 11.1587441)
11.1448025,106.7013548,3,,,,POINT (106.7013548 11.1448025)
11.1447971,106.7014653,3,,,,POINT (106.7014653 11.1447971)
11.145318,106.7014433,3,,,,POINT (106.7014433 11.145318)
11.1452942,106.7013101,3,,,,POINT (106.7013101 11.1452942)
11.1260349,106.701366,4,,,,POINT (106.701366 11.1260349)
11.1450842,106.7043913,1,,,,POINT (106.7043913 11.1450842)
11.2438596,106.6329323,3,,,,POINT (106.6329323 11.2438596)
11.0581275,106.6536695,3,,,,POINT (106.6536695 11.0581275)
11.1596607,106.4744244,4,,,,POINT (106.4744244 11.1596607)
11.1492265,106.4935386,3,,,,POINT (106.4935386 11.1492265)
11.1390881,106.5146264,3,,,,POINT (106.5146264 11.1390881)
11.139047,106.5145184,3,,,,POINT (106.5145184 11.139047)
11.1409958,106.5137418,3,,,,POINT (106.5137418 11.1409958)
11.1410397,106.5138344,3,,,,POINT (106.5138344 11.1410397)
11.1483428,106.4962379,3,,,,POINT (106.4962379 11.1483428)
11.1466967,106.4994701,3,,,,POINT (106.4994701 11.1466967)
11.159542,106.4743851,3,,,,POINT (106.4743851 11.159542)
11.1631859,106.4535151,3,,,,POINT (106.4535151 11.1631859)
11.1632787,106.4535385,4,,,,POINT (106.4535385 11.1632787)
11.160936,106.4466084,3,,,,POINT (106.4466084 11.160936)
11.1608349,106.446619,3,,,,POINT (106.446619 11.1608349)
11.1613372,106.4487138,4,,,,POINT (106.4487138 11.1613372)
11.2876361,106.7923309,3,,,,POINT (106.7923309 11.2876361)
11.2381096,106.4856184,3,,,,POINT (106.4856184 11.2381096)
11.1392636,106.6871059,1,,,,POINT (106.6871059 11.1392636)
11.1297823,106.5268791,3,,,,POINT (106.5268791 11.1297823)
11.1298957,106.5268453,3,,,,POINT (106.5268453 11.1298957)
11.1306188,106.5298566,3,,,,POINT (106.5298566 11.1306188)
11.1307289,106.5298235,3,,,,POINT (106.5298235 11.1307289)
11.1415905,106.5685199,3,,,,POINT (106.5685199 11.1415905)
11.1416913,106.5684939,3,,,,POINT (106.5684939 11.1416913)
11.1356893,106.5476883,3,,,,POINT (106.5476883 11.1356893)
11.135804,106.5476556,3,,,,POINT (106.5476556 11.135804)
11.1349976,106.5448576,3,,,,POINT (106.5448576 11.1349976)
11.1348936,106.5448871,3,,,,POINT (106.5448871 11.1348936)
11.1318734,106.5339715,3,,,,POINT (106.5339715 11.1318734)
11.1141962,106.6420407,3,,,,POINT (106.6420407 11.1141962)
11.1142011,106.6416775,3,,,,POINT (106.6416775 11.1142011)
11.1145673,106.6416811,3,,,,POINT (106.6416811 11.1145673)
11.1145701,106.6420444,3,,,,POINT (106.6420444 11.1145701)
11.1119775,106.6199095,1,,,,POINT (106.6199095 11.1119775)
11.1122117,106.6198571,4,,,,POINT (106.6198571 11.1122117)
11.1123442,106.619828,1,,,,POINT (106.619828 11.1123442)
11.1119455,106.6181088,3,,,,POINT (106.6181088 11.1119455)
11.1043167,106.5977022,3,,,,POINT (106.5977022 11.1043167)
11.1013439,106.5832347,3,,,,POINT (106.5832347 11.1013439)
11.1433361,106.6693189,3,,,,POINT (106.6693189 11.1433361)
11.1454422,106.6698838,4,,,,POINT (106.6698838 11.1454422)
11.1469783,106.6702791,3,,,,POINT (106.6702791 11.1469783)
11.148742,106.6707117,3,,,,POINT (106.6707117 11.148742)
11.1488337,106.6708203,3,,,,POINT (106.6708203 11.1488337)
11.1469713,106.6703677,3,,,,POINT (106.6703677 11.1469713)
11.1441432,106.669632,3,,,,POINT (106.669632 11.1441432)
11.1441566,106.6695398,3,,,,POINT (106.6695398 11.1441566)
11.1433347,106.6694112,3,,,,POINT (106.6694112 11.1433347)
11.1038799,106.6234087,3,,,,POINT (106.6234087 11.1038799)
11.111554,106.6181256,3,,,,POINT (106.6181256 11.111554)
11.111671,106.6180883,4,,,,POINT (106.6180883 11.111671)
11.1117807,106.6180527,4,,,,POINT (106.6180527 11.1117807)
11.1119111,106.6180096,3,,,,POINT (106.6180096 11.1119111)
11.1452532,106.5827331,3,,,,POINT (106.5827331 11.1452532)
11.1478892,106.580557,3,,,,POINT (106.580557 11.1478892)
11.1471684,106.5825677,3,,,,POINT (106.5825677 11.1471684)
11.1470646,106.5826502,3,,,,POINT (106.5826502 11.1470646)
11.1467655,106.5824017,3,,,,POINT (106.5824017 11.1467655)
11.1468104,106.5822974,3,,,,POINT (106.5822974 11.1468104)
11.147067,106.5822263,3,,,,POINT (106.5822263 11.147067)
11.1467823,106.5825339,3,,,,POINT (106.5825339 11.1467823)
11.1472019,106.5823603,3,,,,POINT (106.5823603 11.1472019)
11.1237795,106.6419226,3,,,,POINT (106.6419226 11.1237795)
11.1237802,106.6421516,4,,,,POINT (106.6421516 11.1237802)
11.184888,106.7235107,3,,,,POINT (106.7235107 11.184888)
11.1043927,106.5976686,3,,,,POINT (106.5976686 11.1043927)
11.2575728,106.6308707,1,,,,POINT (106.6308707 11.2575728)
11.1792747,106.6022759,3,traffic_signals,,,POINT (106.6022759 11.1792747)
11.1794922,106.6021169,3,,,,POINT (106.6021169 11.1794922)
11.2423992,106.6375729,3,,,,POINT (106.6375729 11.2423992)
11.3177657,106.6323935,4,,,,POINT (106.6323935 11.3177657)
11.3294586,106.6352613,4,,,,POINT (106.6352613 11.3294586)
11.3469269,106.638936,4,,,,POINT (106.638936 11.3469269)
11.3469903,106.6390628,3,,,,POINT (106.6390628 11.3469903)
11.3442076,106.6395664,3,,,,POINT (106.6395664 11.3442076)
11.3398553,106.6382062,3,,,,POINT (106.6382062 11.3398553)
11.3177814,106.6322681,3,,,,POINT (106.6322681 11.3177814)
11.2784246,106.6335549,3,,,,POINT (106.6335549 11.2784246)
11.2723961,106.6346187,3,,,,POINT (106.6346187 11.2723961)
11.2674801,106.6355025,3,,,,POINT (106.6355025 11.2674801)
11.2644416,106.6360464,3,,,,POINT (106.6360464 11.2644416)
11.2432341,106.6375958,4,,,,POINT (106.6375958 11.2432341)
11.2432092,106.6377284,4,,,,POINT (106.6377284 11.2432092)
11.243057,106.6375635,4,,,,POINT (106.6375635 11.243057)
11.2430359,106.6376987,4,,,,POINT (106.6376987 11.2430359)
11.2428673,106.6375248,4,,,,POINT (106.6375248 11.2428673)
11.2428486,106.6376655,4,,,,POINT (106.6376655 11.2428486)
11.1828341,106.60407,3,,,,POINT (106.60407 11.1828341)
11.1792178,106.6019544,4,,,,POINT (106.6019544 11.1792178)
11.179251,106.6018296,3,,,,POINT (106.6018296 11.179251)
11.1778101,106.6009814,3,,,,POINT (106.6009814 11.1778101)
11.0970221,106.7012942,3,,,,POINT (106.7012942 11.0970221)
11.0964689,106.7012994,3,,,,POINT (106.7012994 11.0964689)
11.0925154,106.7021942,3,,,,POINT (106.7021942 11.0925154)
11.2473965,106.6129076,4,,,,POINT (106.6129076 11.2473965)
11.142207,106.576153,3,,,,POINT (106.576153 11.142207)
11.1430176,106.5772269,3,,,,POINT (106.5772269 11.1430176)
11.1039822,106.6234453,3,,,,POINT (106.6234453 11.1039822)
11.0630789,106.5880115,3,,,,POINT (106.5880115 11.0630789)
11.0700953,106.5766879,3,,,,POINT (106.5766879 11.0700953)
11.0566483,106.5985509,3,,,,POINT (106.5985509 11.0566483)
11.139738,106.6419302,3,,,,POINT (106.6419302 11.139738)
11.1303323,106.7434357,4,,,,POINT (106.7434357 11.1303323)
11.1655503,106.6861085,1,,,,POINT (106.6861085 11.1655503)
11.1550049,106.6420874,3,,,,POINT (106.6420874 11.1550049)
11.1550842,106.6419764,3,,,,POINT (106.6419764 11.1550842)
11.1891095,106.7248198,3,,,,POINT (106.7248198 11.1891095)
11.1853691,106.7267153,3,,,,POINT (106.7267153 11.1853691)
11.1895516,106.7247184,3,,,,POINT (106.7247184 11.1895516)
11.1895409,106.7246618,3,,,,POINT (106.7246618 11.1895409)
11.237824,106.7390894,3,,,,POINT (106.7390894 11.237824)
11.2440078,106.632967,4,,,,POINT (106.632967 11.2440078)
11.2472431,106.6128922,3,,,,POINT (106.6128922 11.2472431)
11.2476107,106.6129035,3,,,,POINT (106.6129035 11.2476107)
11.2289208,106.7304147,3,,,,POINT (106.7304147 11.2289208)
11.2613104,106.6045689,3,,,,POINT (106.6045689 11.2613104)
11.2614082,106.604959,3,,,,POINT (106.604959 11.2614082)
11.1500853,106.8439841,3,,,,POINT (106.8439841 11.1500853)
11.1401504,106.6423007,3,,,,POINT (106.6423007 11.1401504)
11.1460371,106.6423203,4,,,,POINT (106.6423203 11.1460371)
11.0581119,106.6535939,3,,,,POINT (106.6535939 11.0581119)
11.101626,106.6629327,3,,,,POINT (106.6629327 11.101626)
11.0959799,106.6631443,4,,,,POINT (106.6631443 11.0959799)
11.0880051,106.6663988,3,,,,POINT (106.6663988 11.0880051)
11.09596,106.663022,4,,,,POINT (106.663022 11.09596)
11.1831744,106.7131346,3,,,,POINT (106.7131346 11.1831744)
11.1828809,106.7111367,3,,,,POINT (106.7111367 11.1828809)
11.1614857,106.6729784,4,,,,POINT (106.6729784 11.1614857)
11.1611404,106.6729699,3,,,,POINT (106.6729699 11.1611404)
11.1611729,106.672855,4,,,,POINT (106.672855 11.1611729)
11.1016323,106.6628399,3,,,,POINT (106.6628399 11.1016323)
11.1186064,106.6061856,3,,,,POINT (106.6061856 11.1186064)
11.0599969,106.5929967,3,,,,POINT (106.5929967 11.0599969)
11.0583423,106.5956837,3,,,,POINT (106.5956837 11.0583423)
11.058812,106.594927,3,,,,POINT (106.594927 11.058812)
11.0586102,106.595254,4,,,,POINT (106.595254 11.0586102)
11.0585597,106.5953357,4,,,,POINT (106.5953357 11.0585597)
11.1289955,106.5239227,4,,,,POINT (106.5239227 11.1289955)
11.1289291,106.5240205,4,,,,POINT (106.5240205 11.1289291)
11.1401492,106.641943,3,,,,POINT (106.641943 11.1401492)
11.1460837,106.6420353,4,,,,POINT (106.6420353 11.1460837)
11.1079992,106.6417708,3,,,,POINT (106.6417708 11.1079992)
11.1360704,106.6422772,3,,,,POINT (106.6422772 11.1360704)
11.1397319,106.642294,3,,,,POINT (106.642294 11.1397319)
11.3676674,106.7991874,1,,,,POINT (106.7991874 11.3676674)
11.1428531,106.6421907,3,,,,POINT (106.6421907 11.1428531)
11.1428663,106.6419687,3,,,,POINT (106.6419687 11.1428663)
11.1428505,106.6423097,3,,,,POINT (106.6423097 11.1428505)
11.1427194,106.5768369,3,,,,POINT (106.5768369 11.1427194)
11.154854,106.6423179,3,,,,POINT (106.6423179 11.154854)
11.1568473,106.6423041,4,,,,POINT (106.6423041 11.1568473)
11.1737168,106.6422477,4,,,,POINT (106.6422477 11.1737168)
11.1865511,106.6424002,3,,,,POINT (106.6424002 11.1865511)
11.24304,106.638447,3,,,,POINT (106.638447 11.24304)
11.1565295,106.6419737,4,,,,POINT (106.6419737 11.1565295)
11.1864173,106.6420143,3,,,,POINT (106.6420143 11.1864173)
11.2377443,106.6408219,3,,,,POINT (106.6408219 11.2377443)
11.2377313,106.6411745,3,,,,POINT (106.6411745 11.2377313)
11.2427501,106.6382083,3,,,,POINT (106.6382083 11.2427501)
11.2951163,106.5000269,3,,,,POINT (106.5000269 11.2951163)
11.2510632,106.4825857,4,,,,POINT (106.4825857 11.2510632)
11.255221,106.4855722,4,,,,POINT (106.4855722 11.255221)
11.092761,106.5398623,3,,,,POINT (106.5398623 11.092761)
11.0469606,106.6479502,3,,,,POINT (106.6479502 11.0469606)
11.1613269,106.5938315,3,,,,POINT (106.5938315 11.1613269)
11.2712986,106.7780394,3,,,,POINT (106.7780394 11.2712986)
11.1429335,106.5772723,3,,,,POINT (106.5772723 11.1429335)
11.1426582,106.5769005,3,,,,POINT (106.5769005 11.1426582)
11.2481378,106.6100696,3,,,,POINT (106.6100696 11.2481378)
11.2477692,106.6100666,3,,,,POINT (106.6100666 11.2477692)
11.2479282,106.6100679,4,,,,POINT (106.6100679 11.2479282)
11.1392622,106.6256356,3,,,,POINT (106.6256356 11.1392622)
11.1393808,106.6256275,3,,,,POINT (106.6256275 11.1393808)
11.2146696,106.7203669,3,,,,POINT (106.7203669 11.2146696)
11.2146886,106.7200679,3,,,,POINT (106.7200679 11.2146886)
11.0467269,106.6477245,4,,,,POINT (106.6477245 11.0467269)
11.046652,106.6477642,4,,,,POINT (106.6477642 11.046652)
11.1145059,106.7535288,5,,,,POINT (106.7535288 11.1145059)
11.13035,106.7435286,3,,,,POINT (106.7435286 11.13035)
11.1584293,106.7424485,3,,,,POINT (106.7424485 11.1584293)
11.1583804,106.742338,3,,,,POINT (106.742338 11.1583804)
11.1781112,106.7332083,3,,,,POINT (106.7332083 11.1781112)
11.1781685,106.7332879,3,,,,POINT (106.7332879 11.1781685)
11.2031229,106.7216425,3,,,,POINT (106.7216425 11.2031229)
11.2749912,106.6342678,3,,,,POINT (106.6342678 11.2749912)
11.274976,106.6341665,3,,,,POINT (106.6341665 11.274976)
11.2430144,106.6378518,3,traffic_signals,,,POINT (106.6378518 11.2430144)
11.2426013,106.6385971,3,,,,POINT (106.6385971 11.2426013)
11.2429441,106.6384269,3,,,,POINT (106.6384269 11.2429441)
11.2431205,106.6381515,3,,,,POINT (106.6381515 11.2431205)
11.243705,106.637813,3,,,,POINT (106.637813 11.243705)
11.0578431,106.5965342,3,,,,POINT (106.5965342 11.0578431)
11.2266963,106.7288439,3,,,,POINT (106.7288439 11.2266963)
11.2266416,106.7289218,3,,,,POINT (106.7289218 11.2266416)
11.2288346,106.7305411,3,,,,POINT (106.7305411 11.2288346)
11.2377215,106.7391468,3,,,,POINT (106.7391468 11.2377215)
11.281844,106.5843347,1,,,,POINT (106.5843347 11.281844)
11.2849207,106.6000943,3,,,,POINT (106.6000943 11.2849207)
11.2848821,106.5999097,1,,,,POINT (106.5999097 11.2848821)
11.2847713,106.5999326,2,,,,POINT (106.5999326 11.2847713)
11.2848115,106.6001166,3,,,,POINT (106.6001166 11.2848115)
11.2845535,106.5999748,1,,,,POINT (106.5999748 11.2845535)
11.2814916,106.5844028,1,,,,POINT (106.5844028 11.2814916)
11.2823241,106.5886364,1,,,,POINT (106.5886364 11.2823241)
11.284667,106.5999518,2,,,,POINT (106.5999518 11.284667)
11.2816194,106.5843769,4,,,,POINT (106.5843769 11.2816194)
11.282443,106.5886118,4,,,,POINT (106.5886118 11.282443)
11.2854234,106.6030484,3,,,,POINT (106.6030484 11.2854234)
11.2850334,106.6010274,3,,,,POINT (106.6010274 11.2850334)
11.284899,106.601058,3,,,,POINT (106.601058 11.284899)
11.2847036,106.6001388,3,,,,POINT (106.6001388 11.2847036)
11.2845878,106.6001609,3,,,,POINT (106.6001609 11.2845878)
11.2847214,106.6001354,3,,,,POINT (106.6001354 11.2847214)
11.2848538,106.6001078,3,,,,POINT (106.6001078 11.2848538)
11.2826425,106.5885684,1,,,,POINT (106.5885684 11.2826425)
11.2794192,106.5737541,3,,,,POINT (106.5737541 11.2794192)
11.2796954,106.5732867,1,,,,POINT (106.5732867 11.2796954)
11.2797599,106.5736747,1,,,,POINT (106.5736747 11.2797599)
11.279433,106.5738419,2,,,,POINT (106.5738419 11.279433)
11.2796654,106.5737897,2,,,,POINT (106.5737897 11.2796654)
11.2795632,106.5733181,3,,,,POINT (106.5733181 11.2795632)
11.279646,106.5737012,4,,,,POINT (106.5737012 11.279646)
11.2818258,106.5842432,1,,,,POINT (106.5842432 11.2818258)
11.2814746,106.5843178,1,,,,POINT (106.5843178 11.2814746)
11.2816022,106.5842907,4,,,,POINT (106.5842907 11.2816022)
11.2817176,106.5842662,4,,,,POINT (106.5842662 11.2817176)
11.1460694,106.642138,4,,,,POINT (106.642138 11.1460694)
11.2039811,106.6424308,3,,,,POINT (106.6424308 11.2039811)
11.2039728,106.6428023,3,,,,POINT (106.6428023 11.2039728)
11.2208889,106.6429852,3,,,,POINT (106.6429852 11.2208889)
11.2206486,106.6433817,3,,,,POINT (106.6433817 11.2206486)
11.222516,106.725731,3,,,,POINT (106.725731 11.222516)
11.2224422,106.7258297,3,,,,POINT (106.7258297 11.2224422)
11.2934694,106.809245,1,,,,POINT (106.809245 11.2934694)
11.2930499,106.8017355,3,,,,POINT (106.8017355 11.2930499)
11.2930471,106.8016738,3,,,,POINT (106.8016738 11.2930471)
11.2928076,106.8011629,3,,,,POINT (106.8011629 11.2928076)
11.2933416,106.8015962,3,,,,POINT (106.8015962 11.2933416)
11.344393,106.8242767,3,,,,POINT (106.8242767 11.344393)
11.2427162,106.6386532,3,,,,POINT (106.6386532 11.2427162)
11.2326784,106.8373579,4,,,,POINT (106.8373579 11.2326784)
11.2327172,106.8374799,4,,,,POINT (106.8374799 11.2327172)
11.2900499,106.6318956,4,,,,POINT (106.6318956 11.2900499)
11.2900307,106.6317638,4,,,,POINT (106.6317638 11.2900307)
11.290153,106.6317474,4,,,,POINT (106.6317474 11.290153)
11.2901727,106.6318792,4,,,,POINT (106.6318792 11.2901727)
11.2905771,106.6378527,4,,,,POINT (106.6378527 11.2905771)
11.2907035,106.6378544,4,,,,POINT (106.6378544 11.2907035)
11.2895438,106.7657301,4,,,,POINT (106.7657301 11.2895438)
11.2896769,106.765665,4,,,,POINT (106.765665 11.2896769)
11.2846044,106.7193417,4,,,,POINT (106.7193417 11.2846044)
11.284488,106.7194269,4,,,,POINT (106.7194269 11.284488)
11.2798891,106.7897097,4,,,,POINT (106.7897097 11.2798891)
11.2797877,106.7896308,4,,,,POINT (106.7896308 11.2797877)
11.2798279,106.789567,4,,,,POINT (106.789567 11.2798279)
11.2799294,106.7896458,4,,,,POINT (106.7896458 11.2799294)
11.1186835,106.6419726,3,,,,POINT (106.6419726 11.1186835)
11.1208005,106.6419963,3,,,,POINT (106.6419963 11.1208005)
11.1237858,106.6420297,3,,,,POINT (106.6420297 11.1237858)
11.1166214,106.6419494,3,,,,POINT (106.6419494 11.1166214)
11.1120926,106.641916,3,,,,POINT (106.641916 11.1120926)
11.1099835,106.6419006,3,,,,POINT (106.6419006 11.1099835)
11.107994,106.6418717,3,,,,POINT (106.6418717 11.107994)
11.1298395,106.6419643,3,,,,POINT (106.6419643 11.1298395)
11.1331529,106.6421206,3,,,,POINT (106.6421206 11.1331529)
11.1360645,106.6421653,3,,,,POINT (106.6421653 11.1360645)
11.1428609,106.6420968,3,,,,POINT (106.6420968 11.1428609)
11.1460545,106.6422312,4,,,,POINT (106.6422312 11.1460545)
11.1549545,106.6421901,3,,,,POINT (106.6421901 11.1549545)
11.1566259,106.642075,4,,,,POINT (106.642075 11.1566259)
11.1567514,106.6422055,4,,,,POINT (106.6422055 11.1567514)
11.1738561,106.6419851,4,,,,POINT (106.6419851 11.1738561)
11.1737765,106.6421351,4,,,,POINT (106.6421351 11.1737765)
11.1864713,106.6421594,4,,,,POINT (106.6421594 11.1864713)
11.1865097,106.6422722,4,,,,POINT (106.6422722 11.1865097)
11.2039817,106.6425396,4,,,,POINT (106.6425396 11.2039817)
11.203978,106.6426966,4,,,,POINT (106.6426966 11.203978)
11.2377401,106.6409372,4,,,,POINT (106.6409372 11.2377401)
11.2377354,106.6410651,4,,,,POINT (106.6410651 11.2377354)
11.117453,106.6053186,1,,,,POINT (106.6053186 11.117453)
11.2207277,106.6432512,4,,,,POINT (106.6432512 11.2207277)
11.2208129,106.6431106,4,,,,POINT (106.6431106 11.2208129)
11.0973401,106.6372639,4,,,,POINT (106.6372639 11.0973401)
11.0974176,106.6300286,4,,,,POINT (106.6300286 11.0974176)
11.0974438,106.6257149,4,,,,POINT (106.6257149 11.0974438)
11.0974434,106.6255896,4,,,,POINT (106.6255896 11.0974434)
11.0972366,106.6300265,3,,,,POINT (106.6300265 11.0972366)
11.1046951,106.5987476,4,,,,POINT (106.5987476 11.1046951)
11.1047911,106.5987127,4,,,,POINT (106.5987127 11.1047911)
11.1047465,106.5988916,4,,,,POINT (106.5988916 11.1047465)
11.1048425,106.5988542,4,,,,POINT (106.5988542 11.1048425)
11.1147406,106.6009641,4,,,,POINT (106.6009641 11.1147406)
11.1297891,106.5992523,4,,,,POINT (106.5992523 11.1297891)
11.1336289,106.5988179,3,,,,POINT (106.5988179 11.1336289)
11.1336415,106.5989245,3,,,,POINT (106.5989245 11.1336415)
11.1058334,106.6016286,4,,,,POINT (106.6016286 11.1058334)
11.1058045,106.6015473,4,,,,POINT (106.6015473 11.1058045)
11.1057321,106.6016653,4,,,,POINT (106.6016653 11.1057321)
11.105704,106.6015861,4,,,,POINT (106.6015861 11.105704)
11.1101149,106.601074,4,,,,POINT (106.601074 11.1101149)
11.1101303,106.6011898,4,,,,POINT (106.6011898 11.1101303)
11.1298013,106.599359,4,,,,POINT (106.599359 11.1298013)
11.1184018,106.6006627,4,,,,POINT (106.6006627 11.1184018)
11.1183896,106.6005503,4,,,,POINT (106.6005503 11.1183896)
11.1137509,106.7070329,3,,,,POINT (106.7070329 11.1137509)
11.113918,106.7070686,3,,,,POINT (106.7070686 11.113918)
11.1139717,106.6946701,3,,,,POINT (106.6946701 11.1139717)
11.1138285,106.694668,3,,,,POINT (106.694668 11.1138285)
11.1137577,106.7010101,3,,,,POINT (106.7010101 11.1137577)
11.1143022,106.6566732,3,,,,POINT (106.6566732 11.1143022)
11.1144457,106.6420431,3,,,,POINT (106.6420431 11.1144457)
11.1142855,106.6420416,3,,,,POINT (106.6420416 11.1142855)
11.1141354,106.656668,2,,,,POINT (106.656668 11.1141354)
11.1144567,106.64168,3,,,,POINT (106.64168 11.1144567)
11.1143014,106.6416785,3,,,,POINT (106.6416785 11.1143014)
11.1143729,106.6347489,3,,,,POINT (106.6347489 11.1143729)
11.1143451,106.6374473,4,,,,POINT (106.6374473 11.1143451)
11.1144881,106.6347498,3,,,,POINT (106.6347498 11.1144881)
11.1495586,106.5974112,4,,,,POINT (106.5974112 11.1495586)
11.2178194,106.7223373,3,,,,POINT (106.7223373 11.2178194)
11.2177608,106.7224266,3,,,,POINT (106.7224266 11.2177608)
11.1078121,106.534504,3,,,,POINT (106.534504 11.1078121)
